movieId,title,genres,clean_title,rating_count,rating_mean,rating_std,user_tags,combined_features,rating_count_norm,rating_mean_norm,popularity_score
5767,Teddy Bear (Mis) (1981),Comedy|Crime,Teddy Bear,1.0,3.5,,,Comedy|Crime|,0.0,0.6666666666666666,0.4666666666666666
5768,Modern Problems (1981),Comedy|Fantasy,Modern Problems,1.0,3.0,,,Comedy|Fantasy|,0.0,0.5555555555555556,0.3888888888888889
5771,My Bloody Valentine (1981),Drama|Horror|Thriller,My Bloody Valentine,1.0,0.5,,,Drama|Horror|Thriller|,0.0,0.0,0.0
5772,My Dinner with André (1981),Drama,My Dinner with André,2.0,4.75,0.35,,Drama|,0.003048780487804878,0.9444444444444444,0.6620257452574525
5773,Neighbors (1981),Comedy,Neighbors,1.0,3.0,,,Comedy|,0.0,0.5555555555555556,0.3888888888888889
5779,Piranha II: The Spawning (1981),Horror|Sci-Fi,Piranha II: The Spawning,1.0,2.0,,,Horror|Sci-Fi|,0.0,0.3333333333333333,0.2333333333333333
5780,Polyester (1981),Comedy,Polyester,1.0,3.0,,,Comedy|,0.0,0.5555555555555556,0.3888888888888889
5782,"Professional, The (Le professionnel) (1981)",Action|Drama|Thriller,"Professional, The",19.0,3.87,0.68,,Action|Drama|Thriller|,0.054878048780487805,0.7488888888888889,0.5406856368563686
5784,Ghost Ship (2002),Horror,Ghost Ship,9.0,2.5,1.32,,Horror|,0.024390243902439025,0.4444444444444444,0.3184281842818428
5785,Jackass: The Movie (2002),Action|Comedy|Documentary,Jackass: The Movie,17.0,3.5,1.02,,Action|Comedy|Documentary|,0.04878048780487805,0.6666666666666666,0.48130081300813005
5786,Paid in Full (2002),Action|Drama,Paid in Full,1.0,4.5,,,Action|Drama|,0.0,0.8888888888888888,0.6222222222222221
5787,"Truth About Charlie, The (2002)",Mystery|Thriller,"Truth About Charlie, The",1.0,2.5,,,Mystery|Thriller|,0.0,0.4444444444444444,0.31111111111111106
5788,All or Nothing (2002),Drama,All or Nothing,3.0,3.67,1.04,,Drama|,0.006097560975609756,0.7044444444444444,0.494940379403794
5791,Frida (2002),Drama|Romance,Frida,16.0,3.78,0.48,art,Drama|Romance|art,0.04573170731707317,0.7288888888888888,0.523941734417344
5792,Roger Dodger (2002),Comedy|Drama,Roger Dodger,6.0,3.67,0.88,dating,Comedy|Drama|dating,0.01524390243902439,0.7044444444444444,0.4976842818428184
5796,Casino Royale (1967),Action|Adventure|Comedy,Casino Royale,5.0,2.5,0.71,,Action|Adventure|Comedy|,0.012195121951219513,0.4444444444444444,0.3147696476964769
5797,"Company of Wolves, The (1984)",Fantasy|Horror,"Company of Wolves, The",1.0,2.0,,,Fantasy|Horror|,0.0,0.3333333333333333,0.2333333333333333
5799,Exodus (1960),Drama|Romance|War,Exodus,1.0,3.5,,,Drama|Romance|War|,0.0,0.6666666666666666,0.4666666666666666
5801,"Russians Are Coming, the Russians Are Coming, The (1966)",Comedy|War,"Russians Are Coming, the Russians Are Coming, The",1.0,2.5,,,Comedy|War|,0.0,0.4444444444444444,0.31111111111111106
5802,"World of Henry Orient, The (1964)",Comedy,"World of Henry Orient, The",1.0,4.0,,teenagers,Comedy|teenagers,0.0,0.7777777777777778,0.5444444444444444
5803,I Spy (2002),Action|Adventure|Comedy|Crime,I Spy,7.0,2.5,0.87,,Action|Adventure|Comedy|Crime|,0.018292682926829267,0.4444444444444444,0.31659891598915985
5804,"Santa Clause 2, The (2002)",Children|Comedy|Fantasy|Romance,"Santa Clause 2, The",5.0,2.3,1.04,,Children|Comedy|Fantasy|Romance|,0.012195121951219513,0.39999999999999997,0.28365853658536583
5809,Femme Fatale (2002),Crime|Thriller,Femme Fatale,4.0,3.38,0.75,,Crime|Thriller|,0.009146341463414634,0.64,0.45074390243902435
5810,8 Mile (2002),Drama,8 Mile,41.0,3.29,1.04,,Drama|,0.12195121951219512,0.62,0.4705853658536585
5812,Far from Heaven (2002),Drama|Romance,Far from Heaven,11.0,3.86,0.67,salute to Douglas Sirk,Drama|Romance|salute to Douglas Sirk,0.03048780487804878,0.7466666666666666,0.5318130081300813
5816,Harry Potter and the Chamber of Secrets (2002),Adventure|Fantasy,Harry Potter and the Chamber of Secrets,102.0,3.6,0.93,Magic|Wizards,Adventure|Fantasy|Magic|Wizards,0.3079268292682927,0.6888888888888889,0.5746002710027099
5817,Ararat (2002),Drama|War,Ararat,1.0,4.5,,,Drama|War|,0.0,0.8888888888888888,0.6222222222222221
5818,"Crime of Father Amaro, The (Crimen del padre Amaro, El) (2002)",Drama|Romance,"Crime of Father Amaro, The",1.0,4.5,,,Drama|Romance|,0.0,0.8888888888888888,0.6222222222222221
5820,Standing in the Shadows of Motown (2002),Documentary|Musical,Standing in the Shadows of Motown,3.0,3.5,0.5,music business,Documentary|Musical|music business,0.006097560975609756,0.6666666666666666,0.46849593495934955
5826,Rio Grande (1950),Romance|Western,Rio Grande,1.0,3.5,,,Romance|Western|,0.0,0.6666666666666666,0.4666666666666666
5828,Blackrock (1997),Drama|Thriller,Blackrock,1.0,2.5,,,Drama|Thriller|,0.0,0.4444444444444444,0.31111111111111106
5829,Men with Brooms (2002),Comedy|Drama|Romance,Men with Brooms,1.0,4.0,,,Comedy|Drama|Romance|,0.0,0.7777777777777778,0.5444444444444444
5833,Dog Soldiers (2002),Action|Horror,Dog Soldiers,3.0,4.67,0.58,,Action|Horror|,0.006097560975609756,0.9266666666666666,0.6504959349593495
5836,Houseboat (1958),Comedy|Romance,Houseboat,1.0,2.0,,,Comedy|Romance|,0.0,0.3333333333333333,0.2333333333333333
5838,Madame Bovary (1991),Drama,Madame Bovary,1.0,4.0,,,Drama|,0.0,0.7777777777777778,0.5444444444444444
5839,My Father's Glory (La gloire de mon père) (1990),Adventure|Drama,My Father's Glory,1.0,4.0,,,Adventure|Drama|,0.0,0.7777777777777778,0.5444444444444444
5840,"My Mother's Castle (Château de ma mère, Le) (1990)",Comedy|Drama,My Mother's Castle,1.0,4.0,,,Comedy|Drama|,0.0,0.7777777777777778,0.5444444444444444
5841,Return to the Blue Lagoon (1991),Adventure|Romance,Return to the Blue Lagoon,3.0,1.67,0.58,,Adventure|Romance|,0.006097560975609756,0.26,0.18382926829268292
5843,Toy Soldiers (1991),Action|Drama,Toy Soldiers,4.0,2.5,0.91,,Action|Drama|,0.009146341463414634,0.4444444444444444,0.31385501355013545
5847,Ragtime (1981),Drama,Ragtime,1.0,3.5,,,Drama|,0.0,0.6666666666666666,0.4666666666666666
5849,I'm Starting From Three (Ricomincio da Tre) (1981),Comedy,I'm Starting From Three,1.0,4.5,,,Comedy|,0.0,0.8888888888888888,0.6222222222222221
5853,Scanners (1981),Horror|Sci-Fi|Thriller,Scanners,2.0,3.25,0.35,,Horror|Sci-Fi|Thriller|,0.003048780487804878,0.6111111111111112,0.4286924119241193
5856,"Do You Remember Dolly Bell? (Sjecas li se, Dolly Bell) (1981)",Comedy|Drama|Romance,Do You Remember Dolly Bell?,1.0,4.0,,,Comedy|Drama|Romance|,0.0,0.7777777777777778,0.5444444444444444
5863,Take This Job and Shove It (1981),Comedy,Take This Job and Shove It,1.0,1.0,,,Comedy|,0.0,0.1111111111111111,0.07777777777777777
5867,Thief (1981),Crime|Drama|Thriller,Thief,2.0,4.5,0.71,,Crime|Drama|Thriller|,0.003048780487804878,0.8888888888888888,0.6231368563685635
5872,Die Another Day (2002),Action|Adventure|Thriller,Die Another Day,27.0,2.93,1.01,,Action|Adventure|Thriller|,0.07926829268292683,0.54,0.4017804878048781
5873,The Emperor's Club (2002),Drama,The Emperor's Club,4.0,3.88,0.48,,Drama|,0.009146341463414634,0.7511111111111111,0.528521680216802
5874,Friday After Next (2002),Comedy,Friday After Next,5.0,2.4,1.14,,Comedy|,0.012195121951219513,0.4222222222222222,0.2992140921409214
5875,Personal Velocity (2002),Drama,Personal Velocity,1.0,2.5,,short films,Drama|short films,0.0,0.4444444444444444,0.31111111111111106
5876,"Quiet American, The (2002)",Drama|Thriller|War,"Quiet American, The",5.0,3.9,0.74,Graham Greene,Drama|Thriller|War|Graham Greene,0.012195121951219513,0.7555555555555555,0.5325474254742547
5878,Talk to Her (Hable con Ella) (2002),Drama|Romance,Talk to Her,14.0,4.04,0.37,coma,Drama|Romance|coma,0.039634146341463415,0.7866666666666666,0.5625569105691056
5879,Eight Crazy Nights (Adam Sandler's Eight Crazy Nights) (2002),Animation|Comedy|Musical,Eight Crazy Nights,4.0,1.5,0.91,,Animation|Comedy|Musical|,0.009146341463414634,0.2222222222222222,0.15829945799457992
5880,Extreme Ops (2002),Action|Adventure|Crime|Thriller,Extreme Ops,2.0,1.75,0.35,,Action|Adventure|Crime|Thriller|,0.003048780487804878,0.2777777777777778,0.1953590785907859
5881,Solaris (2002),Drama|Romance|Sci-Fi,Solaris,20.0,3.08,1.17,,Drama|Romance|Sci-Fi|,0.057926829268292686,0.5733333333333334,0.41871138211382114
5882,Treasure Planet (2002),Adventure|Animation|Children|Sci-Fi|IMAX,Treasure Planet,8.0,3.56,0.9,,Adventure|Animation|Children|Sci-Fi|IMAX|,0.021341463414634148,0.68,0.48240243902439023
5883,They (2002),Horror|Thriller,They,1.0,1.5,,,Horror|Thriller|,0.0,0.2222222222222222,0.15555555555555553
5884,Chopper Chicks in Zombietown (1989),Comedy|Horror,Chopper Chicks in Zombietown,1.0,1.0,,,Comedy|Horror|,0.0,0.1111111111111111,0.07777777777777777
5888,Brother (Brat) (1997),Crime|Drama,Brother,1.0,5.0,,,Crime|Drama|,0.0,1.0,0.7
5889,"Cruel Romance, A (Zhestokij Romans) (1984)",Drama|Romance,"Cruel Romance, A",1.0,5.0,,,Drama|Romance|,0.0,1.0,0.7
5890,Elling (2001),Comedy|Drama,Elling,2.0,4.5,0.71,,Comedy|Drama|,0.003048780487804878,0.8888888888888888,0.6231368563685635
5891,I Spit on Your Grave (Day of the Woman) (1978),Horror|Thriller,I Spit on Your Grave,4.0,2.62,1.11,,Horror|Thriller|,0.009146341463414634,0.47111111111111115,0.3325216802168022
5893,"Last Seduction, The (1994)",Crime|Drama|Thriller,"Last Seduction, The",2.0,3.25,1.06,,Crime|Drama|Thriller|,0.003048780487804878,0.6111111111111112,0.4286924119241193
5896,New Waterford Girl (1999),Comedy,New Waterford Girl,1.0,4.0,,,Comedy|,0.0,0.7777777777777778,0.5444444444444444
5899,Zulu (1964),Action|Drama|War,Zulu,4.0,4.0,1.15,Africa,Action|Drama|War|Africa,0.009146341463414634,0.7777777777777778,0.5471883468834687
5900,Analyze That (2002),Comedy|Crime,Analyze That,8.0,2.56,0.9,,Comedy|Crime|,0.021341463414634148,0.4577777777777778,0.32684688346883467
5901,Empire (2002),Crime|Drama,Empire,1.0,4.5,,,Crime|Drama|,0.0,0.8888888888888888,0.6222222222222221
5902,Adaptation (2002),Comedy|Drama|Romance,Adaptation,46.0,3.95,0.89,,Comedy|Drama|Romance|,0.13719512195121952,0.7666666666666667,0.5778252032520325
5903,Equilibrium (2002),Action|Sci-Fi|Thriller,Equilibrium,44.0,3.88,0.68,,Action|Sci-Fi|Thriller|,0.13109756097560976,0.7511111111111111,0.5651070460704606
5909,Visitor Q (Bizita Q) (2001),Comedy|Drama|Horror,Visitor Q,5.0,3.3,1.72,,Comedy|Drama|Horror|,0.012195121951219513,0.6222222222222222,0.4392140921409214
5912,Hit the Bank (Vabank) (1981),Comedy|Crime,Hit the Bank,1.0,4.5,,,Comedy|Crime|,0.0,0.8888888888888888,0.6222222222222221
5915,Victory (a.k.a. Escape to Victory) (1981),Action|Drama|War,Victory,2.0,4.75,0.35,,Action|Drama|War|,0.003048780487804878,0.9444444444444444,0.6620257452574525
5919,Android (1982),Sci-Fi,Android,2.0,4.5,0.71,,Sci-Fi|,0.003048780487804878,0.8888888888888888,0.6231368563685635
5922,Attila (Attila Flagello di Dio) (1982),Action,Attila,1.0,2.5,,,Action|,0.0,0.4444444444444444,0.31111111111111106
5925,"Beast Within, The (1982)",Horror,"Beast Within, The",2.0,2.0,0.0,,Horror|,0.003048780487804878,0.3333333333333333,0.23424796747967477
5927,"Best Little Whorehouse in Texas, The (1982)",Comedy|Drama|Musical|Romance,"Best Little Whorehouse in Texas, The",1.0,3.0,,,Comedy|Drama|Musical|Romance|,0.0,0.5555555555555556,0.3888888888888889
5929,"Party 2, The (Boum 2, La) (1982)",Comedy|Romance,"Party 2, The",1.0,3.0,,,Comedy|Romance|,0.0,0.5555555555555556,0.3888888888888889
5932,Burden of Dreams (1982),Documentary,Burden of Dreams,2.0,3.75,0.35,,Documentary|,0.003048780487804878,0.7222222222222222,0.506470189701897
5938,Deathtrap (1982),Comedy|Crime|Mystery|Thriller,Deathtrap,2.0,4.5,0.71,,Comedy|Crime|Mystery|Thriller|,0.003048780487804878,0.8888888888888888,0.6231368563685635
5941,Drumline (2002),Comedy|Drama|Musical|Romance,Drumline,6.0,2.92,0.92,,Comedy|Drama|Musical|Romance|,0.01524390243902439,0.5377777777777778,0.38101761517615174
5942,"Hot Chick, The (2002)",Comedy,"Hot Chick, The",6.0,2.83,0.68,,Comedy|,0.01524390243902439,0.5177777777777778,0.3670176151761517
5943,Maid in Manhattan (2002),Comedy|Romance,Maid in Manhattan,19.0,2.61,1.2,,Comedy|Romance|,0.054878048780487805,0.46888888888888886,0.34468563685636855
5944,Star Trek: Nemesis (2002),Action|Drama|Sci-Fi|Thriller,Star Trek: Nemesis,19.0,3.11,0.86,,Action|Drama|Sci-Fi|Thriller|,0.054878048780487805,0.58,0.42246341463414633
5945,About Schmidt (2002),Comedy|Drama,About Schmidt,26.0,3.17,1.2,,Comedy|Drama|,0.07621951219512195,0.5933333333333333,0.4381991869918699
5947,Evelyn (2002),Drama,Evelyn,1.0,3.0,,,Drama|,0.0,0.5555555555555556,0.3888888888888889
5949,Intact (Intacto) (2001),Thriller,Intact,2.0,4.25,1.06,,Thriller|,0.003048780487804878,0.8333333333333334,0.5842479674796748
5951,Morvern Callar (2002),Drama,Morvern Callar,4.0,3.25,1.19,,Drama|,0.009146341463414634,0.6111111111111112,0.4305216802168022
5952,"Lord of the Rings: The Two Towers, The (2002)",Adventure|Fantasy,"Lord of the Rings: The Two Towers, The",188.0,4.02,0.89,Myth|Tolkein,Adventure|Fantasy|Myth|Tolkein,0.5701219512195121,0.7822222222222222,0.7185921409214091
5953,Devils on the Doorstep (Guizi lai le) (2000),Drama|War,Devils on the Doorstep,1.0,4.0,,,Drama|War|,0.0,0.7777777777777778,0.5444444444444444
5954,25th Hour (2002),Crime|Drama,25th Hour,22.0,3.84,0.54,crime|nightclub,Crime|Drama|crime|nightclub,0.06402439024390244,0.7422222222222222,0.5387628726287262
5955,Antwone Fisher (2002),Drama,Antwone Fisher,9.0,3.56,0.63,,Drama|,0.024390243902439025,0.68,0.4833170731707317
5956,Gangs of New York (2002),Crime|Drama,Gangs of New York,55.0,3.52,0.99,,Crime|Drama|,0.16463414634146342,0.6711111111111111,0.5191680216802168
5957,Two Weeks Notice (2002),Comedy|Romance,Two Weeks Notice,19.0,3.26,0.9,,Comedy|Romance|,0.054878048780487805,0.6133333333333333,0.44579674796747965
5959,Narc (2002),Crime|Drama|Thriller,Narc,9.0,3.28,0.57,,Crime|Drama|Thriller|,0.024390243902439025,0.6177777777777778,0.4397615176151761
5961,Blue Steel (1990),Action|Thriller,Blue Steel,1.0,1.5,,,Action|Thriller|,0.0,0.2222222222222222,0.15555555555555553
5962,Body of Evidence (1993),Drama|Thriller,Body of Evidence,1.0,1.0,,,Drama|Thriller|,0.0,0.1111111111111111,0.07777777777777777
5963,"Children's Hour, The (1961)",Drama,"Children's Hour, The",2.0,3.5,0.0,,Drama|,0.003048780487804878,0.6666666666666666,0.4675813008130081
5965,"Duellists, The (1977)",Action|War,"Duellists, The",3.0,4.17,0.29,,Action|War|,0.006097560975609756,0.8155555555555556,0.5727181571815718
5968,Miami Blues (1990),Comedy|Crime|Drama,Miami Blues,1.0,4.0,,,Comedy|Crime|Drama|,0.0,0.7777777777777778,0.5444444444444444
5969,My Girl 2 (1994),Comedy|Drama|Romance,My Girl 2,1.0,2.5,,,Comedy|Drama|Romance|,0.0,0.4444444444444444,0.31111111111111106
5970,My Girl (1991),Comedy|Drama|Romance,My Girl,10.0,3.2,0.75,,Comedy|Drama|Romance|,0.027439024390243903,0.6000000000000001,0.4282317073170732
5971,My Neighbor Totoro (Tonari no Totoro) (1988),Animation|Children|Drama|Fantasy,My Neighbor Totoro,37.0,3.96,0.97,anime,Animation|Children|Drama|Fantasy|anime,0.10975609756097561,0.7688888888888888,0.5711490514905149
5974,"Thief of Bagdad, The (1940)",Adventure|Fantasy,"Thief of Bagdad, The",1.0,3.0,,,Adventure|Fantasy|,0.0,0.5555555555555556,0.3888888888888889
5975,War and Peace (1956),Drama|Romance|War,War and Peace,1.0,3.5,,,Drama|Romance|War|,0.0,0.6666666666666666,0.4666666666666666
5979,Attack of the Crab Monsters (1957),Horror|Sci-Fi,Attack of the Crab Monsters,1.0,3.0,,,Horror|Sci-Fi|,0.0,0.5555555555555556,0.3888888888888889
5980,Black Christmas (1974),Horror|Mystery|Thriller,Black Christmas,2.0,3.5,0.71,,Horror|Mystery|Thriller|,0.003048780487804878,0.6666666666666666,0.4675813008130081
5984,"Story of O, The (Histoire d'O) (1975)",Drama|Romance,"Story of O, The",2.0,3.5,0.71,,Drama|Romance|,0.003048780487804878,0.6666666666666666,0.4675813008130081
5986,Fat City (1972),Drama,Fat City,1.0,4.0,,,Drama|,0.0,0.7777777777777778,0.5444444444444444
5988,Quicksilver (1986),Drama,Quicksilver,4.0,2.62,0.48,,Drama|,0.009146341463414634,0.47111111111111115,0.3325216802168022
5989,Catch Me If You Can (2002),Crime|Drama,Catch Me If You Can,115.0,3.92,0.76,cheating|Leonardo DiCaprio|lies|smart|twists & turns|intelligent|crime|Tom Hanks,Crime|Drama|cheating|Leonardo DiCaprio|lies|smart|twists & turns|intelligent|crime|Tom Hanks,0.3475609756097561,0.76,0.6362682926829267
5990,Pinocchio (2002),Children|Comedy|Fantasy,Pinocchio,1.0,3.5,,,Children|Comedy|Fantasy|,0.0,0.6666666666666666,0.4666666666666666
5991,Chicago (2002),Comedy|Crime|Drama|Musical,Chicago,49.0,3.72,0.92,murder|jazz|court,Comedy|Crime|Drama|Musical|murder|jazz|court,0.14634146341463414,0.7155555555555556,0.5447913279132792
5992,"Hours, The (2002)",Drama|Romance,"Hours, The",15.0,3.7,1.11,,Drama|Romance|,0.042682926829268296,0.7111111111111111,0.5105826558265583
5993,Max (2002),Drama,Max,5.0,2.9,0.74,,Drama|,0.012195121951219513,0.5333333333333333,0.37699186991869915
5994,Nicholas Nickleby (2002),Drama|Romance,Nicholas Nickleby,2.0,4.0,0.0,Dickens,Drama|Romance|Dickens,0.003048780487804878,0.7777777777777778,0.5453590785907858
5995,"Pianist, The (2002)",Drama|War,"Pianist, The",46.0,4.11,0.82,true story|holocaust|Holocaust,Drama|War|true story|holocaust|Holocaust,0.13719512195121952,0.8022222222222223,0.6027140921409214
5999,Heavy Metal 2000 (2000),Action|Adventure|Animation|Fantasy|Sci-Fi,Heavy Metal 2000,2.0,2.25,0.35,,Action|Adventure|Animation|Fantasy|Sci-Fi|,0.003048780487804878,0.3888888888888889,0.27313685636856366
6001,"King of Comedy, The (1983)",Comedy|Drama,"King of Comedy, The",7.0,4.07,0.53,,Comedy|Drama|,0.018292682926829267,0.7933333333333334,0.5608211382113821
6002,Love Liza (2002),Drama,Love Liza,3.0,3.33,0.29,drugs|planes|widows/widowers,Drama|drugs|planes|widows/widowers,0.006097560975609756,0.6288888888888889,0.44205149051490517
6003,Confessions of a Dangerous Mind (2002),Comedy|Crime|Drama|Thriller,Confessions of a Dangerous Mind,15.0,3.6,0.51,television,Comedy|Crime|Drama|Thriller|television,0.042682926829268296,0.6888888888888889,0.49502710027100266
6005,Blue Collar Comedy Tour: The Movie (2003),Comedy|Documentary,Blue Collar Comedy Tour: The Movie,3.0,3.0,0.87,,Comedy|Documentary|,0.006097560975609756,0.5555555555555556,0.3907181571815718
6006,Just Married (2003),Comedy|Romance,Just Married,8.0,2.75,1.34,,Comedy|Romance|,0.021341463414634148,0.5,0.3564024390243902
6009,"City of Lost Souls, The (Hyôryuu-gai) (2000)",Crime|Drama|Thriller,"City of Lost Souls, The",1.0,3.0,,,Crime|Drama|Thriller|,0.0,0.5555555555555556,0.3888888888888889
6012,"Guy Thing, A (2003)",Comedy|Romance,"Guy Thing, A",4.0,2.5,0.58,,Comedy|Romance|,0.009146341463414634,0.4444444444444444,0.31385501355013545
6013,Kangaroo Jack (2003),Action|Comedy,Kangaroo Jack,2.0,1.75,1.06,,Action|Comedy|,0.003048780487804878,0.2777777777777778,0.1953590785907859
6014,National Security (2003),Action|Comedy,National Security,5.0,2.5,1.0,,Action|Comedy|,0.012195121951219513,0.4444444444444444,0.3147696476964769
6016,City of God (Cidade de Deus) (2002),Action|Adventure|Crime|Drama|Thriller,City of God,75.0,4.15,0.77,true story|multiple storylines|photography|not seen|violence|crime,Action|Adventure|Crime|Drama|Thriller|true story|multiple storylines|photography|not seen|violence|crime,0.22560975609756098,0.8111111111111112,0.6354607046070462
6020,Alice Adams (1935),Comedy|Drama,Alice Adams,1.0,3.5,,class,Comedy|Drama|class,0.0,0.6666666666666666,0.4666666666666666
6021,"American Friend, The (Amerikanische Freund, Der) (1977)",Crime|Drama|Mystery|Thriller,"American Friend, The",1.0,5.0,,,Crime|Drama|Mystery|Thriller|,0.0,1.0,0.7
6022,American Me (1992),Drama,American Me,3.0,2.5,1.5,,Drama|,0.006097560975609756,0.4444444444444444,0.312940379403794
6023,Band of Outsiders (Bande à part) (1964),Comedy|Crime|Drama|Romance,Band of Outsiders,2.0,3.5,0.71,,Comedy|Crime|Drama|Romance|,0.003048780487804878,0.6666666666666666,0.4675813008130081
6025,CB4 - The Movie (1993),Comedy,CB4 - The Movie,5.0,2.9,1.34,,Comedy|,0.012195121951219513,0.5333333333333333,0.37699186991869915
6027,Dogfight (1991),Drama|Romance,Dogfight,3.0,4.17,0.29,In Netflix queue,Drama|Romance|In Netflix queue,0.006097560975609756,0.8155555555555556,0.5727181571815718
6030,Girls! Girls! Girls! (1962),Comedy|Musical,Girls! Girls! Girls!,1.0,2.0,,,Comedy|Musical|,0.0,0.3333333333333333,0.2333333333333333
6031,Imitation of Life (1959),Drama|Romance,Imitation of Life,2.0,3.5,0.71,motherhood|race,Drama|Romance|motherhood|race,0.003048780487804878,0.6666666666666666,0.4675813008130081
6033,Mystery Date (1991),Comedy,Mystery Date,1.0,3.0,,,Comedy|,0.0,0.5555555555555556,0.3888888888888889
6035,Pépé le Moko (1937),Crime|Drama|Romance,Pépé le Moko,2.0,3.25,1.06,,Crime|Drama|Romance|,0.003048780487804878,0.6111111111111112,0.4286924119241193
6036,Secret Admirer (1985),Comedy|Romance,Secret Admirer,1.0,3.0,,,Comedy|Romance|,0.0,0.5555555555555556,0.3888888888888889
6039,"Woman in Red, The (1984)",Comedy|Romance,"Woman in Red, The",4.0,2.38,0.48,,Comedy|Romance|,0.009146341463414634,0.41777777777777775,0.2951883468834688
6040,Darkness Falls (2003),Horror|Thriller,Darkness Falls,4.0,2.12,0.63,,Horror|Thriller|,0.009146341463414634,0.36000000000000004,0.2547439024390244
6041,Amen. (2002),Drama,Amen.,3.0,3.83,0.29,In Netflix queue,Drama|In Netflix queue,0.006097560975609756,0.74,0.5198292682926829
6042,Blind Spot: Hitler's Secretary (Im toten Winkel - Hitlers Sekretärin) (2002),Documentary,Blind Spot: Hitler's Secretary,1.0,3.0,,,Documentary|,0.0,0.5555555555555556,0.3888888888888889
6044,Blind Date (1984),Horror|Thriller,Blind Date,1.0,2.0,,,Horror|Thriller|,0.0,0.3333333333333333,0.2333333333333333
6049,Ethan Frome (1993),Drama,Ethan Frome,1.0,4.0,,,Drama|,0.0,0.7777777777777778,0.5444444444444444
6051,"Harder They Come, The (1973)",Action|Crime|Drama,"Harder They Come, The",3.0,4.17,1.04,,Action|Crime|Drama|,0.006097560975609756,0.8155555555555556,0.5727181571815718
6055,Sugar Hill (1994),Drama,Sugar Hill,2.0,2.25,1.77,,Drama|,0.003048780487804878,0.3888888888888889,0.27313685636856366
6057,Biker Boyz (2003),Action|Crime|Drama,Biker Boyz,1.0,2.0,,,Action|Crime|Drama|,0.0,0.3333333333333333,0.2333333333333333
6058,Final Destination 2 (2003),Horror|Thriller,Final Destination 2,10.0,3.05,0.55,violent|sequel,Horror|Thriller|violent|sequel,0.027439024390243903,0.5666666666666667,0.4048983739837398
6059,"Recruit, The (2003)",Action|Thriller,"Recruit, The",17.0,3.35,0.88,,Action|Thriller|,0.04878048780487805,0.6333333333333333,0.45796747967479673
6060,"Guru, The (2002)",Comedy|Romance,"Guru, The",2.0,3.0,1.41,,Comedy|Romance|,0.003048780487804878,0.5555555555555556,0.38980352303523036
6062,Lost in La Mancha (2002),Documentary,Lost in La Mancha,6.0,3.08,0.58,,Documentary|,0.01524390243902439,0.5733333333333334,0.40590650406504064
6063,May (2002),Drama|Horror,May,3.0,3.33,0.76,doll,Drama|Horror|doll,0.006097560975609756,0.6288888888888889,0.44205149051490517
6064,"Harder They Fall, The (1956)",Drama|Film-Noir,"Harder They Fall, The",1.0,4.0,,,Drama|Film-Noir|,0.0,0.7777777777777778,0.5444444444444444
6067,Ordinary Decent Criminal (2000),Comedy|Crime,Ordinary Decent Criminal,1.0,4.0,,,Comedy|Crime|,0.0,0.7777777777777778,0.5444444444444444
6070,Tokyo Decadence (Topâzu) (1992),Drama,Tokyo Decadence,1.0,4.0,,,Drama|,0.0,0.7777777777777778,0.5444444444444444
6078,Firefox (1982),Action|Sci-Fi|Thriller,Firefox,2.0,2.75,1.06,,Action|Sci-Fi|Thriller|,0.003048780487804878,0.5,0.35091463414634144
6086,"I, the Jury (1982)",Crime|Drama|Thriller,"I, the Jury",1.0,5.0,,,Crime|Drama|Thriller|,0.0,1.0,0.7
6090,Kiss Me Goodbye (1982),Comedy,Kiss Me Goodbye,1.0,3.5,,ghosts,Comedy|ghosts,0.0,0.6666666666666666,0.4666666666666666
6093,"Last Unicorn, The (1982)",Animation|Children|Fantasy,"Last Unicorn, The",4.0,3.38,1.31,,Animation|Children|Fantasy|,0.009146341463414634,0.64,0.45074390243902435
6095,Dragon Lord (a.k.a. Dragon Strike) (Long Xiao Ye) (1982),Action,Dragon Lord,1.0,3.5,,,Action|,0.0,0.6666666666666666,0.4666666666666666
6100,"Midsummer Night's Sex Comedy, A (1982)",Comedy|Romance,"Midsummer Night's Sex Comedy, A",3.0,4.0,0.0,,Comedy|Romance|,0.006097560975609756,0.7777777777777778,0.5462737127371273
6101,Missing (1982),Drama|Mystery|Thriller,Missing,1.0,4.0,,South America|politics|Chile,Drama|Mystery|Thriller|South America|politics|Chile,0.0,0.7777777777777778,0.5444444444444444
6104,Monty Python Live at the Hollywood Bowl (1982),Comedy,Monty Python Live at the Hollywood Bowl,9.0,4.17,0.35,spoof,Comedy|spoof,0.024390243902439025,0.8155555555555556,0.5782059620596206
6107,"Night of the Shooting Stars (Notte di San Lorenzo, La) (1982)",Drama|War,Night of the Shooting Stars,1.0,4.0,,World War II,Drama|War|World War II,0.0,0.7777777777777778,0.5444444444444444
6111,Paradise (1982),Adventure|Romance,Paradise,1.0,3.5,,,Adventure|Romance|,0.0,0.6666666666666666,0.4666666666666666
6116,"Pirate Movie, The (1982)",Adventure|Comedy|Musical,"Pirate Movie, The",2.0,2.5,1.41,,Adventure|Comedy|Musical|,0.003048780487804878,0.4444444444444444,0.3120257452574525
6119,Santa Claus Is a Stinker (Le Père Noël est une ordure) (1982),Comedy,Santa Claus Is a Stinker,1.0,4.0,,,Comedy|,0.0,0.7777777777777778,0.5444444444444444
